Image Name,PSNR (dB),SSIM
im_0337_s95_a04,17.8669,0.6578
im_0337_s95_a05,13.9085,0.5108
im_0337_s95_a06,16.1628,0.5373
im_0338_s100_a04,14.1739,0.5563
im_0338_s100_a05,12.9722,0.4677
im_0338_s100_a06,8.7196,0.4560
im_0338_s80_a04,13.0798,0.4367
im_0338_s80_a05,8.5071,0.3774
im_0338_s80_a06,19.8365,0.6489
im_0338_s85_a04,14.7036,0.5637
im_0338_s85_a05,16.6410,0.5389
im_0338_s85_a06,18.1488,0.6408
im_0338_s90_a04,8.6330,0.4658
im_0338_s90_a05,9.6350,0.4464
im_0338_s90_a06,18.1524,0.5438
im_0338_s95_a04,12.9301,0.5410
im_0338_s95_a05,14.8300,0.4953
im_0338_s95_a06,12.7104,0.4878
im_0339_s100_a04,7.1433,0.5418
im_0339_s100_a05,9.4220,0.4861
im_0339_s100_a06,10.2914,0.5114
im_0339_s80_a04,10.5969,0.5159
im_0339_s80_a05,10.8330,0.5455
im_0339_s80_a06,10.7951,0.5182
im_0339_s85_a04,11.6759,0.5408
im_0339_s85_a05,10.9320,0.5038
im_0339_s85_a06,7.6395,0.5417
im_0339_s90_a04,10.6351,0.4988
im_0339_s90_a05,7.8286,0.5006
im_0339_s90_a06,11.2550,0.5129
im_0339_s95_a04,8.2399,0.5077
im_0339_s95_a05,9.8322,0.4746
im_0339_s95_a06,11.0220,0.5617
im_0340_s100_a04,10.9482,0.4800
im_0340_s100_a05,13.7532,0.6213
im_0340_s100_a06,15.8168,0.6582
im_0340_s80_a04,13.6206,0.4467
im_0340_s80_a05,13.6480,0.5514
im_0340_s80_a06,15.9462,0.5841
im_0340_s85_a04,16.9732,0.6220
im_0340_s85_a05,16.0944,0.5927
im_0340_s85_a06,15.7723,0.5515
im_0340_s90_a04,15.5152,0.5516
im_0340_s90_a05,13.0135,0.4244
im_0340_s90_a06,15.7178,0.5772
im_0340_s95_a04,15.8171,0.6204
im_0340_s95_a05,14.7130,0.6241
im_0340_s95_a06,16.0768,0.5350
im_0341_s100_a04,12.8503,0.5355
im_0341_s100_a05,15.0167,0.6242
im_0341_s100_a06,19.5262,0.6457
im_0341_s80_a04,19.2855,0.6685
im_0341_s80_a05,11.9967,0.5148
im_0341_s80_a06,15.9227,0.5536
im_0341_s85_a04,19.8065,0.6923
im_0341_s85_a05,19.7952,0.5847
im_0341_s85_a06,15.4240,0.5812
im_0341_s90_a04,18.4541,0.5000
im_0341_s90_a05,13.0089,0.5861
im_0341_s90_a06,14.1583,0.5173
im_0341_s95_a04,20.3044,0.6804
im_0341_s95_a05,17.4575,0.6524
im_0341_s95_a06,12.9746,0.5594
im_0342_s100_a04,16.6572,0.5891
im_0342_s100_a05,15.9083,0.6463
im_0342_s100_a06,16.3409,0.5700
im_0342_s80_a04,17.5529,0.7095
im_0342_s80_a05,17.6929,0.6813
im_0342_s80_a06,17.4158,0.6751
im_0342_s85_a04,16.8785,0.6921
im_0342_s85_a05,17.3635,0.6898
im_0342_s85_a06,16.2702,0.6441
im_0342_s90_a04,17.0142,0.5793
im_0342_s90_a05,18.3082,0.6615
im_0342_s90_a06,15.8093,0.5291
im_0342_s95_a04,16.7575,0.6284
im_0342_s95_a05,16.7110,0.6335
im_0342_s95_a06,17.9374,0.6896
im_0343_s100_a04,7.6337,0.3640
im_0343_s100_a05,12.9759,0.5052
im_0343_s100_a06,12.1527,0.5148
im_0343_s80_a04,12.7009,0.4776
im_0343_s80_a05,11.3000,0.5235
im_0343_s80_a06,14.6181,0.5258
im_0343_s85_a04,13.4920,0.4720
im_0343_s85_a05,9.4891,0.4841
im_0343_s85_a06,12.8807,0.4495
im_0343_s90_a04,11.4712,0.4454
im_0343_s90_a05,14.5716,0.5363
im_0343_s90_a06,11.3260,0.4280
im_0343_s95_a04,12.9757,0.4813
im_0343_s95_a05,14.5125,0.5937
im_0343_s95_a06,13.9397,0.5381
im_0344_s100_a04,13.2691,0.5554
im_0344_s100_a05,11.9317,0.5160
im_0344_s100_a06,15.2760,0.5226
im_0344_s80_a04,14.3767,0.5261
im_0344_s80_a05,13.3824,0.5779
im_0344_s80_a06,9.9795,0.5183
im_0344_s85_a04,12.4708,0.5199
im_0344_s85_a05,16.0389,0.5257
im_0344_s85_a06,9.2558,0.4759
im_0344_s90_a04,10.0585,0.4703
im_0344_s90_a05,13.2307,0.5062
im_0344_s90_a06,13.2702,0.5364
im_0344_s95_a04,14.3689,0.5186
im_0344_s95_a05,10.4870,0.5762
im_0344_s95_a06,9.4667,0.5391
im_0345_s100_a04,11.3419,0.3940
im_0345_s100_a05,7.1694,0.3171
im_0345_s100_a06,13.6450,0.4714
im_0345_s80_a04,15.8615,0.5239
im_0345_s80_a05,5.3252,0.2780
im_0345_s80_a06,10.7591,0.3686
im_0345_s85_a04,16.0270,0.4888
im_0345_s85_a05,8.7456,0.3472
im_0345_s85_a06,7.3751,0.3130
im_0345_s90_a04,17.9213,0.5789
im_0345_s90_a05,17.0800,0.5273
im_0345_s90_a06,6.6870,0.2740
im_0345_s95_a04,17.9359,0.5711
im_0345_s95_a05,11.4266,0.4025
im_0345_s95_a06,7.3893,0.3360
im_0346_s100_a04,7.9109,0.4749
im_0346_s100_a05,17.5775,0.6879
im_0346_s100_a06,13.0988,0.5147
im_0346_s80_a04,9.3288,0.4762
im_0346_s80_a05,15.5541,0.5493
im_0346_s80_a06,10.6824,0.5304
im_0346_s85_a04,13.8165,0.5256
im_0346_s85_a05,9.2357,0.4729
im_0346_s85_a06,11.7117,0.5869
im_0346_s90_a04,14.6526,0.5596
im_0346_s90_a05,16.8104,0.6954
im_0346_s90_a06,13.7971,0.4761
im_0346_s95_a04,15.0655,0.6037
im_0346_s95_a05,10.8582,0.5404
im_0346_s95_a06,7.5640,0.4543
im_0347_s100_a04,13.0660,0.4833
im_0347_s100_a05,15.1949,0.6108
im_0347_s100_a06,15.5024,0.6097
im_0347_s80_a04,16.4755,0.6338
im_0347_s80_a05,12.9713,0.5283
im_0347_s80_a06,16.3084,0.6297
im_0347_s85_a04,15.8983,0.5563
im_0347_s85_a05,15.2091,0.6430
im_0347_s85_a06,14.9167,0.6034
im_0347_s90_a04,9.5123,0.4792
im_0347_s90_a05,15.8895,0.5025
im_0347_s90_a06,12.9183,0.5068
im_0347_s95_a04,14.4544,0.5251
im_0347_s95_a05,14.6978,0.5700
im_0347_s95_a06,14.8592,0.5064
im_0348_s100_a04,14.8359,0.5824
im_0348_s100_a05,14.8908,0.5683
im_0348_s100_a06,16.9793,0.6606
im_0348_s80_a04,12.1744,0.6438
im_0348_s80_a05,14.1298,0.6643
im_0348_s80_a06,13.8640,0.5950
im_0348_s85_a04,14.4177,0.6061
im_0348_s85_a05,16.1772,0.7678
im_0348_s85_a06,12.7316,0.5318
im_0348_s90_a04,12.1200,0.4954
im_0348_s90_a05,12.3647,0.4499
im_0348_s90_a06,14.6634,0.6261
im_0348_s95_a04,15.8230,0.6684
im_0348_s95_a05,15.2674,0.6360
im_0348_s95_a06,16.0664,0.6669
im_0349_s100_a04,12.5218,0.4348
im_0349_s100_a05,11.4315,0.5004
im_0349_s100_a06,11.7689,0.4943
im_0349_s80_a04,11.5317,0.4933
im_0349_s80_a05,11.1696,0.3922
im_0349_s80_a06,11.5229,0.4197
im_0349_s85_a04,10.8655,0.4303
im_0349_s85_a05,17.9667,0.5932
im_0349_s85_a06,12.4784,0.4479
im_0349_s90_a04,12.6144,0.4417
im_0349_s90_a05,14.2337,0.5192
im_0349_s90_a06,12.9670,0.5010
im_0349_s95_a04,13.3441,0.5471
im_0349_s95_a05,16.7555,0.6399
im_0349_s95_a06,11.3337,0.4280
im_0350_s100_a04,15.7803,0.6347
im_0350_s100_a05,14.6117,0.5193
im_0350_s100_a06,11.4245,0.5308
im_0350_s80_a04,15.0786,0.5802
im_0350_s80_a05,11.6742,0.5519
im_0350_s80_a06,9.8456,0.4698
im_0350_s85_a04,15.6395,0.6759
im_0350_s85_a05,9.3913,0.4723
im_0350_s85_a06,14.0572,0.6186
im_0350_s90_a04,11.1174,0.5149
im_0350_s90_a05,14.9181,0.5927
im_0350_s90_a06,14.3817,0.5378
im_0350_s95_a04,16.4033,0.6532
im_0350_s95_a05,11.9880,0.5840
im_0350_s95_a06,14.7874,0.5386
im_0351_s100_a04,9.6389,0.6214
im_0351_s100_a05,16.7162,0.7073
im_0351_s100_a06,9.3369,0.6280
im_0351_s80_a04,9.7339,0.5588
im_0351_s80_a05,9.1858,0.5871
im_0351_s80_a06,14.6886,0.6961
im_0351_s85_a04,8.3260,0.5207
im_0351_s85_a05,9.0820,0.5602
im_0351_s85_a06,16.2906,0.6503
im_0351_s90_a04,11.7348,0.6075
im_0351_s90_a05,9.6577,0.6426
im_0351_s90_a06,13.3458,0.6290
im_0351_s95_a04,15.0219,0.6291
im_0351_s95_a05,13.7740,0.6898
im_0351_s95_a06,9.7192,0.6131
im_0352_s100_a04,13.4278,0.4194
im_0352_s100_a05,14.8811,0.5418
im_0352_s100_a06,9.7162,0.4018
im_0352_s80_a04,7.4051,0.3540
im_0352_s80_a05,16.4636,0.5986
im_0352_s80_a06,9.2644,0.4317
im_0352_s85_a04,10.2717,0.3972
im_0352_s85_a05,13.0521,0.5077
im_0352_s85_a06,8.9938,0.3480
im_0352_s90_a04,13.3848,0.4471
im_0352_s90_a05,15.7327,0.5790
im_0352_s90_a06,9.1539,0.3839
im_0352_s95_a04,7.1766,0.3295
im_0352_s95_a05,14.6140,0.5496
im_0352_s95_a06,13.6670,0.5350
im_0353_s100_a04,14.6871,0.4923
im_0353_s100_a05,17.6323,0.5829
im_0353_s100_a06,16.5383,0.4997
im_0353_s80_a04,16.6797,0.4976
im_0353_s80_a05,20.1902,0.6426
im_0353_s80_a06,18.6463,0.5531
im_0353_s85_a04,18.6090,0.5541
im_0353_s85_a05,19.1181,0.4992
im_0353_s85_a06,10.4541,0.5836
im_0353_s90_a04,9.5607,0.5817
im_0353_s90_a05,16.2422,0.4448
im_0353_s90_a06,18.5207,0.4718
im_0353_s95_a04,9.9057,0.5718
im_0353_s95_a05,18.7507,0.4955
im_0353_s95_a06,10.7266,0.6048
im_0354_s100_a04,14.9015,0.5787
im_0354_s100_a05,11.9858,0.5550
im_0354_s100_a06,16.5851,0.5021
im_0354_s80_a04,17.8915,0.6010
im_0354_s80_a05,17.4366,0.6116
im_0354_s80_a06,11.9182,0.4758
im_0354_s85_a04,14.4387,0.5028
im_0354_s85_a05,17.1386,0.5465
im_0354_s85_a06,11.0531,0.4878
im_0354_s90_a04,16.0181,0.6296
im_0354_s90_a05,16.3731,0.5471
im_0354_s90_a06,12.2661,0.4996
im_0354_s95_a04,17.7715,0.6555
im_0354_s95_a05,17.3141,0.6147
im_0354_s95_a06,13.5435,0.6074
im_0355_s100_a04,13.8789,0.5094
im_0355_s100_a05,17.7314,0.4848
im_0355_s100_a06,18.7848,0.6398
im_0355_s80_a04,18.3777,0.5572
im_0355_s80_a05,19.5221,0.6212
im_0355_s80_a06,14.6704,0.6568
im_0355_s85_a04,18.0327,0.7001
im_0355_s85_a05,15.6704,0.6612
im_0355_s85_a06,19.2658,0.5777
im_0355_s90_a04,11.7353,0.5394
im_0355_s90_a05,11.2859,0.5161
im_0355_s90_a06,14.6940,0.6403
im_0355_s95_a04,18.5816,0.5422
im_0355_s95_a05,19.6839,0.7189
im_0355_s95_a06,15.2910,0.5633
im_0356_s100_a04,12.7344,0.5664
im_0356_s100_a05,12.5383,0.6516
im_0356_s100_a06,9.4627,0.5625
im_0356_s80_a04,13.8976,0.6012
im_0356_s80_a05,13.0453,0.5661
im_0356_s80_a06,13.9601,0.6657
im_0356_s85_a04,14.6037,0.6292
im_0356_s85_a05,11.1170,0.6087
im_0356_s85_a06,14.7110,0.5730
im_0356_s90_a04,8.9114,0.5663
im_0356_s90_a05,9.6063,0.5612
im_0356_s90_a06,10.0744,0.5682
im_0356_s95_a04,10.4125,0.5400
im_0356_s95_a05,14.4315,0.6399
im_0356_s95_a06,10.7720,0.5679
im_0357_s100_a04,10.5134,0.4949
im_0357_s100_a05,10.0083,0.5049
im_0357_s100_a06,15.2746,0.5017
im_0357_s80_a04,16.2758,0.6294
im_0357_s80_a05,9.5340,0.4468
im_0357_s80_a06,9.6222,0.5261
im_0357_s85_a04,17.2791,0.5928
im_0357_s85_a05,16.7375,0.6202
im_0357_s85_a06,15.0765,0.5863
im_0357_s90_a04,9.7652,0.4693
im_0357_s90_a05,17.7760,0.5540
im_0357_s90_a06,10.5000,0.5197
im_0357_s95_a04,12.8616,0.4985
im_0357_s95_a05,15.6071,0.6349
im_0357_s95_a06,11.4453,0.5028
im_0358_s100_a04,11.7019,0.5008
im_0358_s100_a05,15.7503,0.6466
im_0358_s100_a06,11.5048,0.5443
im_0358_s80_a04,14.7766,0.5312
im_0358_s80_a05,9.5372,0.4321
im_0358_s80_a06,13.5493,0.5727
im_0358_s85_a04,16.3316,0.6097
im_0358_s85_a05,15.8737,0.5981
im_0358_s85_a06,14.5930,0.5652
im_0358_s90_a04,14.7057,0.4792
im_0358_s90_a05,15.3307,0.5495
im_0358_s90_a06,15.1730,0.5586
im_0358_s95_a04,13.6412,0.5531
im_0358_s95_a05,10.2819,0.4185
im_0358_s95_a06,13.2388,0.5045
im_0359_s100_a04,9.7403,0.5272
im_0359_s100_a05,11.7213,0.5457
im_0359_s100_a06,12.1012,0.5318
im_0359_s80_a04,11.3790,0.4569
im_0359_s80_a05,11.7635,0.4940
im_0359_s80_a06,8.0841,0.4689
im_0359_s85_a04,12.9856,0.5707
im_0359_s85_a05,9.5877,0.4797
im_0359_s85_a06,11.3088,0.4540
im_0359_s90_a04,12.4190,0.5168
im_0359_s90_a05,8.2709,0.4954
im_0359_s90_a06,8.2622,0.4809
im_0359_s95_a04,8.2146,0.4678
im_0359_s95_a05,8.3760,0.4647
im_0359_s95_a06,10.0751,0.4880
im_0360_s100_a04,8.1152,0.4110
im_0360_s100_a05,6.2560,0.3394
im_0360_s100_a06,14.0502,0.3619
im_0360_s80_a04,13.1923,0.3743
im_0360_s80_a05,5.2663,0.3499
im_0360_s80_a06,5.4719,0.3370
im_0360_s85_a04,15.2218,0.3795
im_0360_s85_a05,12.8436,0.3632
im_0360_s85_a06,6.9395,0.3063
im_0360_s90_a04,16.1168,0.4510
im_0360_s90_a05,12.3439,0.3781
im_0360_s90_a06,12.8034,0.4018
im_0360_s95_a04,11.8219,0.3943
im_0360_s95_a05,12.5742,0.3732
im_0360_s95_a06,11.1364,0.4182
im_0361_s100_a04,14.0242,0.6729
im_0361_s100_a05,10.1244,0.6272
im_0361_s100_a06,11.1650,0.5309
im_0361_s80_a04,12.8569,0.6755
im_0361_s80_a05,10.1815,0.6531
im_0361_s80_a06,10.4781,0.6144
im_0361_s85_a04,10.0718,0.6062
im_0361_s85_a05,10.3703,0.6424
im_0361_s85_a06,11.0376,0.5726
im_0361_s90_a04,11.1811,0.5776
im_0361_s90_a05,11.4239,0.6283
im_0361_s90_a06,13.3780,0.6433
im_0361_s95_a04,11.4052,0.7245
im_0361_s95_a05,11.3875,0.6530
im_0361_s95_a06,12.1653,0.6320
im_0362_s100_a04,12.6579,0.6742
im_0362_s100_a05,19.7566,0.6562
im_0362_s100_a06,20.3220,0.7271
im_0362_s80_a04,18.5283,0.5595
im_0362_s80_a05,21.0199,0.7278
im_0362_s80_a06,19.7275,0.6198
im_0362_s85_a04,19.5335,0.6745
im_0362_s85_a05,12.5310,0.6384
im_0362_s85_a06,16.5073,0.6446
im_0362_s90_a04,15.8638,0.5565
im_0362_s90_a05,15.2212,0.6177
im_0362_s90_a06,17.4162,0.6421
im_0362_s95_a04,21.0769,0.7175
im_0362_s95_a05,12.1799,0.6365
im_0362_s95_a06,19.2762,0.6788
im_0363_s100_a04,16.7611,0.6203
im_0363_s100_a05,14.7348,0.5228
im_0363_s100_a06,13.0967,0.5243
im_0363_s80_a04,10.4529,0.5185
im_0363_s80_a05,17.7012,0.6554
im_0363_s80_a06,8.7549,0.5059
im_0363_s85_a04,12.6632,0.4933
im_0363_s85_a05,11.9730,0.5289
im_0363_s85_a06,17.8105,0.6347
im_0363_s90_a04,18.5977,0.5545
im_0363_s90_a05,18.2041,0.5777
im_0363_s90_a06,12.9918,0.6105
im_0363_s95_a04,16.4139,0.6361
im_0363_s95_a05,17.2460,0.5479
im_0363_s95_a06,10.5962,0.5284
im_0364_s100_a04,10.5297,0.4807
im_0364_s100_a05,9.6899,0.5193
im_0364_s100_a06,15.9097,0.6667
im_0364_s80_a04,12.4578,0.5715
im_0364_s80_a05,11.2321,0.4770
im_0364_s80_a06,18.5776,0.5179
im_0364_s85_a04,9.9476,0.5610
im_0364_s85_a05,10.5337,0.5490
im_0364_s85_a06,18.5049,0.5021
im_0364_s90_a04,16.2707,0.6338
im_0364_s90_a05,17.8379,0.4555
im_0364_s90_a06,17.0102,0.4369
im_0364_s95_a04,17.9998,0.4223
im_0364_s95_a05,8.2929,0.4491
im_0364_s95_a06,12.3958,0.5760
im_0365_s100_a04,17.2774,0.6314
im_0365_s100_a05,17.9605,0.6840
im_0365_s100_a06,11.8378,0.6152
im_0365_s80_a04,16.8684,0.6149
im_0365_s80_a05,17.1255,0.7038
im_0365_s80_a06,18.0053,0.6912
im_0365_s85_a04,18.3317,0.6803
im_0365_s85_a05,18.0083,0.6645
im_0365_s85_a06,16.9758,0.6321
im_0365_s90_a04,15.6757,0.5466
im_0365_s90_a05,11.6893,0.5418
im_0365_s90_a06,16.3695,0.5267
im_0365_s95_a04,10.9021,0.5158
im_0365_s95_a05,15.9508,0.6128
im_0365_s95_a06,16.5301,0.6253
im_0366_s100_a04,17.6848,0.5379
im_0366_s100_a05,11.2676,0.5250
im_0366_s100_a06,17.8094,0.7211
im_0366_s80_a04,12.7537,0.5888
im_0366_s80_a05,10.1463,0.5361
im_0366_s80_a06,18.8316,0.6115
im_0366_s85_a04,18.0558,0.5992
im_0366_s85_a05,13.6049,0.6705
im_0366_s85_a06,15.8868,0.6455
im_0366_s90_a04,16.4300,0.5363
im_0366_s90_a05,10.9832,0.5684
im_0366_s90_a06,19.4362,0.6152
im_0366_s95_a04,9.5196,0.5008
im_0366_s95_a05,18.6854,0.6553
im_0366_s95_a06,10.5298,0.5204
im_0367_s100_a04,14.6836,0.6244
im_0367_s100_a05,12.3823,0.5626
im_0367_s100_a06,14.5251,0.6064
im_0367_s80_a04,12.7569,0.5848
im_0367_s80_a05,11.2727,0.5632
im_0367_s80_a06,9.7092,0.5329
im_0367_s85_a04,12.1066,0.5101
im_0367_s85_a05,14.9533,0.6658
im_0367_s85_a06,11.2515,0.5291
im_0367_s90_a04,12.3707,0.5721
im_0367_s90_a05,11.5796,0.5167
im_0367_s90_a06,11.7844,0.4384
im_0367_s95_a04,12.2048,0.6407
im_0367_s95_a05,14.8108,0.6289
im_0367_s95_a06,13.0661,0.5869
im_0368_s100_a04,14.4318,0.5065
im_0368_s100_a05,15.2669,0.5208
im_0368_s100_a06,14.7706,0.5466
im_0368_s80_a04,11.2652,0.5434
im_0368_s80_a05,13.8938,0.5668
im_0368_s80_a06,11.9243,0.5561
im_0368_s85_a04,11.9272,0.5568
im_0368_s85_a05,14.9856,0.5338
im_0368_s85_a06,11.5392,0.5594
im_0368_s90_a04,13.2717,0.4409
im_0368_s90_a05,9.7541,0.4692
im_0368_s90_a06,14.6719,0.4957
im_0368_s95_a04,14.6478,0.5409
im_0368_s95_a05,12.7353,0.5166
im_0368_s95_a06,9.9506,0.5070
im_0369_s100_a04,16.6529,0.6553
im_0369_s100_a05,13.6575,0.5749
im_0369_s100_a06,15.9947,0.6793
im_0369_s80_a04,12.5624,0.5328
im_0369_s80_a05,12.9838,0.5041
im_0369_s80_a06,14.0255,0.6039
im_0369_s85_a04,15.2681,0.6183
im_0369_s85_a05,14.2161,0.5923
im_0369_s85_a06,14.6031,0.6301
im_0369_s90_a04,15.9689,0.6541
im_0369_s90_a05,13.2269,0.5596
im_0369_s90_a06,15.8377,0.6787
im_0369_s95_a04,12.1159,0.5949
im_0369_s95_a05,15.6899,0.6859
im_0369_s95_a06,15.7112,0.5606
im_0370_s100_a04,15.9340,0.6681
im_0370_s100_a05,14.5288,0.6729
im_0370_s100_a06,13.0228,0.6748
im_0370_s80_a04,12.1874,0.5950
im_0370_s80_a05,13.5617,0.5730
im_0370_s80_a06,13.9246,0.5784
im_0370_s85_a04,13.4462,0.6653
im_0370_s85_a05,15.7192,0.6979
im_0370_s85_a06,11.6996,0.5604
im_0370_s90_a04,13.6463,0.5778
im_0370_s90_a05,12.3169,0.5690
im_0370_s90_a06,15.0008,0.5922
im_0370_s95_a04,13.8954,0.6878
im_0370_s95_a05,14.6470,0.7247
im_0370_s95_a06,16.3137,0.6929
im_0371_s100_a04,18.1669,0.6091
im_0371_s100_a05,17.9516,0.5996
im_0371_s100_a06,11.4495,0.5080
im_0371_s80_a04,18.1843,0.6414
im_0371_s80_a05,11.8595,0.4966
im_0371_s80_a06,16.8615,0.5733
im_0371_s85_a04,10.2868,0.4774
im_0371_s85_a05,17.6582,0.6092
im_0371_s85_a06,18.1246,0.5937
im_0371_s90_a04,17.8049,0.6285
im_0371_s90_a05,10.6103,0.4605
im_0371_s90_a06,18.5557,0.5867
im_0371_s95_a04,18.0174,0.5250
im_0371_s95_a05,14.6657,0.5787
im_0371_s95_a06,10.3485,0.5432
im_0372_s100_a04,11.5132,0.5129
im_0372_s100_a05,10.4144,0.4718
im_0372_s100_a06,12.7700,0.5550
im_0372_s80_a04,13.9514,0.5067
im_0372_s80_a05,16.2790,0.4923
im_0372_s80_a06,17.9015,0.5553
im_0372_s85_a04,11.7744,0.4744
im_0372_s85_a05,13.2461,0.4320
im_0372_s85_a06,12.9879,0.5711
im_0372_s90_a04,15.1925,0.5929
im_0372_s90_a05,13.2626,0.4469
im_0372_s90_a06,11.7275,0.5159
im_0372_s95_a04,10.6442,0.5313
im_0372_s95_a05,15.9603,0.5691
im_0372_s95_a06,12.2995,0.4902
im_0373_s100_a04,19.3140,0.6329
im_0373_s100_a05,17.4582,0.5585
im_0373_s100_a06,18.6165,0.6261
im_0373_s80_a04,17.1633,0.5872
im_0373_s80_a05,17.5513,0.6258
im_0373_s80_a06,17.1468,0.6073
im_0373_s85_a04,12.1115,0.6184
im_0373_s85_a05,12.3062,0.6092
im_0373_s85_a06,16.0110,0.5274
im_0373_s90_a04,12.9543,0.6034
im_0373_s90_a05,13.9570,0.5232
im_0373_s90_a06,17.0332,0.6196
im_0373_s95_a04,12.4227,0.6373
im_0373_s95_a05,16.4679,0.6153
im_0373_s95_a06,17.3288,0.5509
im_0374_s100_a04,16.1277,0.6928
im_0374_s100_a05,16.6047,0.6914
im_0374_s100_a06,12.4851,0.5770
im_0374_s80_a04,16.8208,0.5543
im_0374_s80_a05,16.7153,0.6076
im_0374_s80_a06,11.9295,0.5936
im_0374_s85_a04,19.2721,0.7191
im_0374_s85_a05,15.7220,0.6177
im_0374_s85_a06,18.2185,0.5556
im_0374_s90_a04,14.1524,0.6654
im_0374_s90_a05,12.6105,0.6645
im_0374_s90_a06,15.7858,0.6380
im_0374_s95_a04,16.1821,0.6521
im_0374_s95_a05,13.9581,0.6665
im_0374_s95_a06,17.4378,0.6858
im_0375_s100_a04,13.1739,0.5554
im_0375_s100_a05,14.2856,0.5685
im_0375_s100_a06,12.8757,0.4704
im_0375_s80_a04,11.3161,0.4387
im_0375_s80_a05,14.5293,0.6030
im_0375_s80_a06,13.3397,0.5185
im_0375_s85_a04,13.9103,0.5721
im_0375_s85_a05,13.4212,0.5066
im_0375_s85_a06,13.6031,0.4588
im_0375_s90_a04,14.8462,0.5602
im_0375_s90_a05,12.3058,0.4307
im_0375_s90_a06,13.6387,0.5461
im_0375_s95_a04,13.5693,0.5482
im_0375_s95_a05,13.8471,0.5603
im_0375_s95_a06,12.4204,0.5109
im_0376_s100_a04,14.3160,0.6038
im_0376_s100_a05,15.0042,0.4743
im_0376_s100_a06,16.4047,0.5483
im_0376_s80_a04,17.2345,0.4912
im_0376_s80_a05,12.1389,0.5757
im_0376_s80_a06,15.4675,0.5334
im_0376_s85_a04,17.9270,0.5247
im_0376_s85_a05,12.5964,0.5886
im_0376_s85_a06,19.8719,0.6598
im_0376_s90_a04,17.0310,0.5929
im_0376_s90_a05,19.5404,0.6044
im_0376_s90_a06,16.6621,0.6620
im_0376_s95_a04,16.9905,0.6550
im_0376_s95_a05,18.9246,0.7187
im_0376_s95_a06,18.4671,0.6435
im_0377_s100_a04,11.8039,0.6073
im_0377_s100_a05,8.8284,0.4998
im_0377_s100_a06,10.7153,0.5323
im_0377_s80_a04,12.5367,0.7054
im_0377_s80_a05,13.1974,0.5893
im_0377_s80_a06,10.3318,0.5104
im_0377_s85_a04,12.8321,0.5534
im_0377_s85_a05,11.0526,0.5616
im_0377_s85_a06,13.2060,0.6308
im_0377_s90_a04,12.0010,0.5435
im_0377_s90_a05,13.6608,0.6124
im_0377_s90_a06,12.3635,0.5208
im_0377_s95_a04,11.6443,0.5391
im_0377_s95_a05,11.0039,0.6240
im_0377_s95_a06,13.1603,0.6705
im_0378_s100_a04,15.1969,0.5289
im_0378_s100_a05,13.7699,0.5792
im_0378_s100_a06,8.5122,0.4556
im_0378_s80_a04,7.9614,0.4033
im_0378_s80_a05,16.9048,0.6316
im_0378_s80_a06,14.9750,0.4723
im_0378_s85_a04,15.8471,0.5464
im_0378_s85_a05,9.5921,0.4905
im_0378_s85_a06,9.8384,0.4886
im_0378_s90_a04,10.5531,0.4184
im_0378_s90_a05,16.3583,0.5529
im_0378_s90_a06,11.2516,0.5016
im_0378_s95_a04,16.9357,0.5983
im_0378_s95_a05,15.8511,0.5609
im_0378_s95_a06,14.3694,0.5303
im_0379_s100_a04,13.5756,0.5168
im_0379_s100_a05,17.1917,0.6541
im_0379_s100_a06,12.4734,0.4946
im_0379_s80_a04,14.1270,0.5212
im_0379_s80_a05,11.7610,0.5015
im_0379_s80_a06,10.1866,0.5008
im_0379_s85_a04,12.2662,0.5149
im_0379_s85_a05,15.8194,0.5527
im_0379_s85_a06,16.9431,0.6493
im_0379_s90_a04,14.2457,0.5311
im_0379_s90_a05,9.4934,0.4828
im_0379_s90_a06,8.8494,0.4224
im_0379_s95_a04,9.9809,0.5136
im_0379_s95_a05,14.7826,0.5455
im_0379_s95_a06,18.0735,0.6966
im_0380_s100_a04,9.3497,0.4941
im_0380_s100_a05,16.1505,0.6933
im_0380_s100_a06,11.3502,0.5620
im_0380_s80_a04,13.7872,0.6077
im_0380_s80_a05,15.5545,0.5880
im_0380_s80_a06,13.5543,0.5578
im_0380_s85_a04,14.7762,0.6710
im_0380_s85_a05,14.1507,0.6510
im_0380_s85_a06,11.8995,0.5314
im_0380_s90_a04,12.3278,0.5767
im_0380_s90_a05,8.8271,0.5562
im_0380_s90_a06,11.0176,0.5699
im_0380_s95_a04,14.4024,0.6386
im_0380_s95_a05,15.1333,0.5771
im_0380_s95_a06,16.3784,0.7301
im_0381_s100_a04,16.9602,0.6029
im_0381_s100_a05,17.1717,0.6550
im_0381_s100_a06,12.1825,0.5893
im_0381_s80_a04,11.7057,0.5395
im_0381_s80_a05,12.0996,0.6347
im_0381_s80_a06,11.8802,0.5610
im_0381_s85_a04,11.5014,0.5975
im_0381_s85_a05,14.5877,0.5639
im_0381_s85_a06,9.5302,0.5462
im_0381_s90_a04,17.7420,0.6007
im_0381_s90_a05,11.5706,0.4891
im_0381_s90_a06,13.0015,0.5669
im_0381_s95_a04,15.3671,0.5921
im_0381_s95_a05,18.3718,0.6541
im_0381_s95_a06,10.7755,0.6231
im_0382_s100_a04,12.1916,0.5574
im_0382_s100_a05,12.7172,0.5754
