# NDR-Restore GT-Rain Evaluation Results,,,
,,,
# Model Information,,,
Model,NDR-Restore,,
Test Dataset,GT-Rain,,
,,,
# Overall Metrics,,,
Total Images,2100,,
Average PSNR (dB),21.2411,,
Average SSIM,0.5948,,
,,,
# Per-Image Results,,,
Image Name,GT Name,PSNR (dB),SSIM
Winter_Garden_0-4-Webcam-R-055.png,Winter_Garden_0-4-Webcam-C-000.png,19.0988,0.3937
Winter_Garden_0-4-Webcam-R-056.png,Winter_Garden_0-4-Webcam-C-000.png,19.2164,0.3908
Winter_Garden_0-4-Webcam-R-057.png,Winter_Garden_0-4-Webcam-C-000.png,19.3009,0.3949
Winter_Garden_0-4-Webcam-R-058.png,Winter_Garden_0-4-Webcam-C-000.png,19.4592,0.3953
Winter_Garden_0-4-Webcam-R-059.png,Winter_Garden_0-4-Webcam-C-000.png,19.5422,0.3777
Winter_Garden_0-4-Webcam-R-060.png,Winter_Garden_0-4-Webcam-C-000.png,19.5956,0.3903
Winter_Garden_0-4-Webcam-R-061.png,Winter_Garden_0-4-Webcam-C-000.png,19.4978,0.3815
Winter_Garden_0-4-Webcam-R-062.png,Winter_Garden_0-4-Webcam-C-000.png,19.7936,0.3827
Winter_Garden_0-4-Webcam-R-063.png,Winter_Garden_0-4-Webcam-C-000.png,19.8257,0.3853
Winter_Garden_0-4-Webcam-R-064.png,Winter_Garden_0-4-Webcam-C-000.png,19.8837,0.396
Winter_Garden_0-4-Webcam-R-065.png,Winter_Garden_0-4-Webcam-C-000.png,19.7515,0.3952
Winter_Garden_0-4-Webcam-R-066.png,Winter_Garden_0-4-Webcam-C-000.png,19.4911,0.3946
Winter_Garden_0-4-Webcam-R-067.png,Winter_Garden_0-4-Webcam-C-000.png,19.6347,0.4001
Winter_Garden_0-4-Webcam-R-068.png,Winter_Garden_0-4-Webcam-C-000.png,19.8935,0.3946
Winter_Garden_0-4-Webcam-R-069.png,Winter_Garden_0-4-Webcam-C-000.png,19.5256,0.3886
Winter_Garden_0-4-Webcam-R-070.png,Winter_Garden_0-4-Webcam-C-000.png,19.5455,0.389
Winter_Garden_0-4-Webcam-R-071.png,Winter_Garden_0-4-Webcam-C-000.png,19.2065,0.3822
Winter_Garden_0-4-Webcam-R-072.png,Winter_Garden_0-4-Webcam-C-000.png,19.1474,0.3816
Winter_Garden_0-4-Webcam-R-073.png,Winter_Garden_0-4-Webcam-C-000.png,19.2864,0.3776
Winter_Garden_0-4-Webcam-R-074.png,Winter_Garden_0-4-Webcam-C-000.png,19.4335,0.3845
Winter_Garden_0-4-Webcam-R-075.png,Winter_Garden_0-4-Webcam-C-000.png,19.6638,0.3894
Winter_Garden_0-4-Webcam-R-076.png,Winter_Garden_0-4-Webcam-C-000.png,19.5551,0.386
Winter_Garden_0-4-Webcam-R-077.png,Winter_Garden_0-4-Webcam-C-000.png,19.5479,0.3819
Winter_Garden_0-4-Webcam-R-078.png,Winter_Garden_0-4-Webcam-C-000.png,19.3512,0.377
Winter_Garden_0-4-Webcam-R-079.png,Winter_Garden_0-4-Webcam-C-000.png,19.2086,0.3851
Winter_Garden_0-4-Webcam-R-080.png,Winter_Garden_0-4-Webcam-C-000.png,19.5868,0.383
Winter_Garden_0-4-Webcam-R-081.png,Winter_Garden_0-4-Webcam-C-000.png,19.6068,0.3847
Winter_Garden_0-4-Webcam-R-082.png,Winter_Garden_0-4-Webcam-C-000.png,19.8712,0.3876
Winter_Garden_0-4-Webcam-R-083.png,Winter_Garden_0-4-Webcam-C-000.png,19.8481,0.392
Winter_Garden_0-4-Webcam-R-084.png,Winter_Garden_0-4-Webcam-C-000.png,18.8706,0.3718
Winter_Garden_0-4-Webcam-R-085.png,Winter_Garden_0-4-Webcam-C-000.png,18.307,0.3693
Winter_Garden_0-4-Webcam-R-086.png,Winter_Garden_0-4-Webcam-C-000.png,18.7113,0.36
Winter_Garden_0-4-Webcam-R-087.png,Winter_Garden_0-4-Webcam-C-000.png,18.8677,0.3642
Winter_Garden_0-4-Webcam-R-088.png,Winter_Garden_0-4-Webcam-C-000.png,19.0533,0.376
Winter_Garden_0-4-Webcam-R-089.png,Winter_Garden_0-4-Webcam-C-000.png,19.1562,0.3821
Winter_Garden_0-4-Webcam-R-090.png,Winter_Garden_0-4-Webcam-C-000.png,19.1819,0.3818
Winter_Garden_0-4-Webcam-R-091.png,Winter_Garden_0-4-Webcam-C-000.png,19.4399,0.3822
Winter_Garden_0-4-Webcam-R-092.png,Winter_Garden_0-4-Webcam-C-000.png,19.2667,0.3766
Winter_Garden_0-4-Webcam-R-093.png,Winter_Garden_0-4-Webcam-C-000.png,19.5263,0.3877
Winter_Garden_0-4-Webcam-R-094.png,Winter_Garden_0-4-Webcam-C-000.png,19.4594,0.3908
Winter_Garden_0-4-Webcam-R-095.png,Winter_Garden_0-4-Webcam-C-000.png,19.1136,0.3705
Winter_Garden_0-4-Webcam-R-096.png,Winter_Garden_0-4-Webcam-C-000.png,19.5232,0.3779
Winter_Garden_0-4-Webcam-R-097.png,Winter_Garden_0-4-Webcam-C-000.png,19.5767,0.3888
Winter_Garden_0-4-Webcam-R-098.png,Winter_Garden_0-4-Webcam-C-000.png,19.0337,0.3791
Winter_Garden_0-4-Webcam-R-099.png,Winter_Garden_0-4-Webcam-C-000.png,19.4131,0.3893
Winter_Garden_0-4-Webcam-R-100.png,Winter_Garden_0-4-Webcam-C-000.png,19.5121,0.3858
Winter_Garden_0-4-Webcam-R-101.png,Winter_Garden_0-4-Webcam-C-000.png,19.4228,0.3904
Winter_Garden_0-4-Webcam-R-102.png,Winter_Garden_0-4-Webcam-C-000.png,19.4849,0.3797
Winter_Garden_0-4-Webcam-R-103.png,Winter_Garden_0-4-Webcam-C-000.png,19.3612,0.3851
Winter_Garden_0-4-Webcam-R-104.png,Winter_Garden_0-4-Webcam-C-000.png,19.1557,0.3799
Winter_Garden_0-4-Webcam-R-105.png,Winter_Garden_0-4-Webcam-C-000.png,19.3162,0.3805
Winter_Garden_0-4-Webcam-R-106.png,Winter_Garden_0-4-Webcam-C-000.png,19.5365,0.3938
Winter_Garden_0-4-Webcam-R-107.png,Winter_Garden_0-4-Webcam-C-000.png,19.2851,0.3935
Winter_Garden_0-4-Webcam-R-108.png,Winter_Garden_0-4-Webcam-C-000.png,19.4154,0.3996
Winter_Garden_0-4-Webcam-R-109.png,Winter_Garden_0-4-Webcam-C-000.png,19.5021,0.3996
Winter_Garden_0-4-Webcam-R-110.png,Winter_Garden_0-4-Webcam-C-000.png,19.5053,0.4005
Winter_Garden_0-4-Webcam-R-111.png,Winter_Garden_0-4-Webcam-C-000.png,19.6715,0.404
Winter_Garden_0-4-Webcam-R-112.png,Winter_Garden_0-4-Webcam-C-000.png,19.6686,0.409
Winter_Garden_0-4-Webcam-R-113.png,Winter_Garden_0-4-Webcam-C-000.png,19.6204,0.3981
Winter_Garden_0-4-Webcam-R-114.png,Winter_Garden_0-4-Webcam-C-000.png,19.7376,0.4002
Winter_Garden_0-4-Webcam-R-115.png,Winter_Garden_0-4-Webcam-C-000.png,19.6764,0.3931
Winter_Garden_0-4-Webcam-R-116.png,Winter_Garden_0-4-Webcam-C-000.png,19.7671,0.4044
Winter_Garden_0-4-Webcam-R-117.png,Winter_Garden_0-4-Webcam-C-000.png,19.9016,0.4097
Winter_Garden_0-4-Webcam-R-118.png,Winter_Garden_0-4-Webcam-C-000.png,19.572,0.4056
Winter_Garden_0-4-Webcam-R-119.png,Winter_Garden_0-4-Webcam-C-000.png,19.6948,0.4117
Winter_Garden_0-4-Webcam-R-120.png,Winter_Garden_0-4-Webcam-C-000.png,19.7646,0.4026
Winter_Garden_0-4-Webcam-R-121.png,Winter_Garden_0-4-Webcam-C-000.png,19.7612,0.4066
Winter_Garden_0-4-Webcam-R-122.png,Winter_Garden_0-4-Webcam-C-000.png,19.6121,0.4138
Winter_Garden_0-4-Webcam-R-123.png,Winter_Garden_0-4-Webcam-C-000.png,19.6625,0.4129
Winter_Garden_0-4-Webcam-R-124.png,Winter_Garden_0-4-Webcam-C-000.png,19.69,0.4154
Winter_Garden_0-4-Webcam-R-125.png,Winter_Garden_0-4-Webcam-C-000.png,19.8939,0.4056
Winter_Garden_0-4-Webcam-R-126.png,Winter_Garden_0-4-Webcam-C-000.png,19.8686,0.406
Winter_Garden_0-4-Webcam-R-127.png,Winter_Garden_0-4-Webcam-C-000.png,19.7605,0.4079
Winter_Garden_0-4-Webcam-R-128.png,Winter_Garden_0-4-Webcam-C-000.png,19.2788,0.4029
Winter_Garden_0-4-Webcam-R-129.png,Winter_Garden_0-4-Webcam-C-000.png,19.4682,0.4063
Winter_Garden_0-4-Webcam-R-130.png,Winter_Garden_0-4-Webcam-C-000.png,19.7392,0.4037
Winter_Garden_0-4-Webcam-R-131.png,Winter_Garden_0-4-Webcam-C-000.png,19.9738,0.4148
Winter_Garden_0-4-Webcam-R-132.png,Winter_Garden_0-4-Webcam-C-000.png,19.9968,0.4152
Winter_Garden_0-4-Webcam-R-133.png,Winter_Garden_0-4-Webcam-C-000.png,20.0117,0.4132
Winter_Garden_0-4-Webcam-R-134.png,Winter_Garden_0-4-Webcam-C-000.png,19.8435,0.4123
Winter_Garden_0-4-Webcam-R-135.png,Winter_Garden_0-4-Webcam-C-000.png,19.827,0.4066
Winter_Garden_0-4-Webcam-R-136.png,Winter_Garden_0-4-Webcam-C-000.png,20.054,0.4151
Winter_Garden_0-4-Webcam-R-137.png,Winter_Garden_0-4-Webcam-C-000.png,20.0802,0.4232
Winter_Garden_0-4-Webcam-R-138.png,Winter_Garden_0-4-Webcam-C-000.png,20.1059,0.4281
Winter_Garden_0-4-Webcam-R-139.png,Winter_Garden_0-4-Webcam-C-000.png,19.7051,0.4199
Winter_Garden_0-4-Webcam-R-140.png,Winter_Garden_0-4-Webcam-C-000.png,19.8951,0.4163
Winter_Garden_0-4-Webcam-R-141.png,Winter_Garden_0-4-Webcam-C-000.png,19.7403,0.4167
Winter_Garden_0-4-Webcam-R-142.png,Winter_Garden_0-4-Webcam-C-000.png,19.5402,0.4184
Winter_Garden_0-4-Webcam-R-143.png,Winter_Garden_0-4-Webcam-C-000.png,19.9232,0.4204
Winter_Garden_0-4-Webcam-R-144.png,Winter_Garden_0-4-Webcam-C-000.png,20.0357,0.4219
Winter_Garden_0-4-Webcam-R-145.png,Winter_Garden_0-4-Webcam-C-000.png,19.9215,0.4021
Winter_Garden_0-4-Webcam-R-146.png,Winter_Garden_0-4-Webcam-C-000.png,19.7503,0.4
Winter_Garden_0-4-Webcam-R-147.png,Winter_Garden_0-4-Webcam-C-000.png,19.9259,0.409
Winter_Garden_0-4-Webcam-R-148.png,Winter_Garden_0-4-Webcam-C-000.png,19.9543,0.413
Winter_Garden_0-4-Webcam-R-149.png,Winter_Garden_0-4-Webcam-C-000.png,19.8435,0.4101
Winter_Garden_0-4-Webcam-R-150.png,Winter_Garden_0-4-Webcam-C-000.png,19.9219,0.4148
Winter_Garden_0-4-Webcam-R-151.png,Winter_Garden_0-4-Webcam-C-000.png,19.8825,0.4084
Winter_Garden_0-4-Webcam-R-152.png,Winter_Garden_0-4-Webcam-C-000.png,19.8511,0.4121
Winter_Garden_0-4-Webcam-R-153.png,Winter_Garden_0-4-Webcam-C-000.png,19.9265,0.412
Winter_Garden_0-4-Webcam-R-154.png,Winter_Garden_0-4-Webcam-C-000.png,19.71,0.4201
Winter_Garden_0-4-Webcam-R-155.png,Winter_Garden_0-4-Webcam-C-000.png,19.6614,0.4161
Winter_Garden_0-4-Webcam-R-156.png,Winter_Garden_0-4-Webcam-C-000.png,19.8777,0.4211
Winter_Garden_0-4-Webcam-R-157.png,Winter_Garden_0-4-Webcam-C-000.png,19.744,0.424
Winter_Garden_0-4-Webcam-R-158.png,Winter_Garden_0-4-Webcam-C-000.png,19.9287,0.4279
Winter_Garden_0-4-Webcam-R-159.png,Winter_Garden_0-4-Webcam-C-000.png,20.0379,0.4309
Winter_Garden_0-4-Webcam-R-160.png,Winter_Garden_0-4-Webcam-C-000.png,19.9736,0.4256
Winter_Garden_0-4-Webcam-R-161.png,Winter_Garden_0-4-Webcam-C-000.png,19.704,0.4252
Winter_Garden_0-4-Webcam-R-162.png,Winter_Garden_0-4-Webcam-C-000.png,19.7302,0.425
Winter_Garden_0-4-Webcam-R-163.png,Winter_Garden_0-4-Webcam-C-000.png,19.7761,0.4209
Winter_Garden_0-4-Webcam-R-164.png,Winter_Garden_0-4-Webcam-C-000.png,19.8191,0.4184
Winter_Garden_0-4-Webcam-R-165.png,Winter_Garden_0-4-Webcam-C-000.png,19.8328,0.4178
Winter_Garden_0-4-Webcam-R-166.png,Winter_Garden_0-4-Webcam-C-000.png,19.7775,0.4165
Winter_Garden_0-4-Webcam-R-167.png,Winter_Garden_0-4-Webcam-C-000.png,19.7677,0.4176
Winter_Garden_0-4-Webcam-R-168.png,Winter_Garden_0-4-Webcam-C-000.png,19.9952,0.4271
Winter_Garden_0-4-Webcam-R-169.png,Winter_Garden_0-4-Webcam-C-000.png,19.8445,0.4208
Winter_Garden_0-4-Webcam-R-170.png,Winter_Garden_0-4-Webcam-C-000.png,19.886,0.4208
Winter_Garden_0-4-Webcam-R-171.png,Winter_Garden_0-4-Webcam-C-000.png,19.326,0.4135
Winter_Garden_0-4-Webcam-R-172.png,Winter_Garden_0-4-Webcam-C-000.png,19.661,0.4237
Winter_Garden_0-4-Webcam-R-173.png,Winter_Garden_0-4-Webcam-C-000.png,19.849,0.4205
Winter_Garden_0-4-Webcam-R-174.png,Winter_Garden_0-4-Webcam-C-000.png,19.8576,0.4219
Winter_Garden_0-4-Webcam-R-175.png,Winter_Garden_0-4-Webcam-C-000.png,19.8905,0.4172
Winter_Garden_0-4-Webcam-R-176.png,Winter_Garden_0-4-Webcam-C-000.png,19.9085,0.4179
Winter_Garden_0-4-Webcam-R-177.png,Winter_Garden_0-4-Webcam-C-000.png,19.7974,0.4167
Winter_Garden_0-4-Webcam-R-178.png,Winter_Garden_0-4-Webcam-C-000.png,19.8605,0.4197
Winter_Garden_0-4-Webcam-R-179.png,Winter_Garden_0-4-Webcam-C-000.png,19.8391,0.4257
Winter_Garden_0-4-Webcam-R-180.png,Winter_Garden_0-4-Webcam-C-000.png,19.5555,0.428
Winter_Garden_0-4-Webcam-R-181.png,Winter_Garden_0-4-Webcam-C-000.png,19.7287,0.433
Winter_Garden_0-4-Webcam-R-182.png,Winter_Garden_0-4-Webcam-C-000.png,19.9241,0.4323
Winter_Garden_0-4-Webcam-R-183.png,Winter_Garden_0-4-Webcam-C-000.png,19.9057,0.4259
Winter_Garden_0-4-Webcam-R-184.png,Winter_Garden_0-4-Webcam-C-000.png,19.9158,0.4305
Winter_Garden_0-4-Webcam-R-185.png,Winter_Garden_0-4-Webcam-C-000.png,19.8496,0.4283
Winter_Garden_0-4-Webcam-R-186.png,Winter_Garden_0-4-Webcam-C-000.png,19.8313,0.4242
Winter_Garden_0-4-Webcam-R-187.png,Winter_Garden_0-4-Webcam-C-000.png,19.8141,0.4271
Winter_Garden_0-4-Webcam-R-188.png,Winter_Garden_0-4-Webcam-C-000.png,19.9309,0.4281
Winter_Garden_0-4-Webcam-R-189.png,Winter_Garden_0-4-Webcam-C-000.png,19.8064,0.4299
Winter_Garden_0-4-Webcam-R-190.png,Winter_Garden_0-4-Webcam-C-000.png,19.7916,0.4231
Winter_Garden_0-4-Webcam-R-191.png,Winter_Garden_0-4-Webcam-C-000.png,19.7919,0.4245
Winter_Garden_0-4-Webcam-R-192.png,Winter_Garden_0-4-Webcam-C-000.png,19.7931,0.4233
Winter_Garden_0-4-Webcam-R-193.png,Winter_Garden_0-4-Webcam-C-000.png,19.7203,0.4167
Winter_Garden_0-4-Webcam-R-194.png,Winter_Garden_0-4-Webcam-C-000.png,20.0104,0.4239
Winter_Garden_0-4-Webcam-R-195.png,Winter_Garden_0-4-Webcam-C-000.png,19.8308,0.4157
Winter_Garden_0-4-Webcam-R-196.png,Winter_Garden_0-4-Webcam-C-000.png,19.7406,0.4083
Winter_Garden_0-4-Webcam-R-197.png,Winter_Garden_0-4-Webcam-C-000.png,19.8351,0.4189
Winter_Garden_0-4-Webcam-R-198.png,Winter_Garden_0-4-Webcam-C-000.png,19.6376,0.4217
Winter_Garden_0-4-Webcam-R-199.png,Winter_Garden_0-4-Webcam-C-000.png,19.5209,0.4189
Winter_Garden_0-4-Webcam-R-200.png,Winter_Garden_0-4-Webcam-C-000.png,19.2365,0.416
Winter_Garden_0-4-Webcam-R-201.png,Winter_Garden_0-4-Webcam-C-000.png,19.1468,0.4184
Winter_Garden_0-4-Webcam-R-202.png,Winter_Garden_0-4-Webcam-C-000.png,19.6379,0.4249
Winter_Garden_0-4-Webcam-R-203.png,Winter_Garden_0-4-Webcam-C-000.png,19.866,0.4221
Winter_Garden_0-4-Webcam-R-204.png,Winter_Garden_0-4-Webcam-C-000.png,19.627,0.4145
Winter_Garden_0-4-Webcam-R-205.png,Winter_Garden_0-4-Webcam-C-000.png,19.6566,0.3966
Winter_Garden_0-4-Webcam-R-206.png,Winter_Garden_0-4-Webcam-C-000.png,19.7044,0.401
Winter_Garden_0-4-Webcam-R-207.png,Winter_Garden_0-4-Webcam-C-000.png,19.7322,0.4076
Winter_Garden_0-4-Webcam-R-208.png,Winter_Garden_0-4-Webcam-C-000.png,19.5912,0.4126
Winter_Garden_0-4-Webcam-R-209.png,Winter_Garden_0-4-Webcam-C-000.png,19.6729,0.4197
Winter_Garden_0-4-Webcam-R-210.png,Winter_Garden_0-4-Webcam-C-000.png,19.8567,0.4224
Winter_Garden_0-4-Webcam-R-211.png,Winter_Garden_0-4-Webcam-C-000.png,20.0071,0.4274
Winter_Garden_0-4-Webcam-R-212.png,Winter_Garden_0-4-Webcam-C-000.png,19.882,0.4296
Winter_Garden_0-4-Webcam-R-213.png,Winter_Garden_0-4-Webcam-C-000.png,19.9724,0.4246
Winter_Garden_0-4-Webcam-R-214.png,Winter_Garden_0-4-Webcam-C-000.png,19.8141,0.4168
Winter_Garden_0-4-Webcam-R-215.png,Winter_Garden_0-4-Webcam-C-000.png,19.7455,0.4171
Winter_Garden_0-4-Webcam-R-216.png,Winter_Garden_0-4-Webcam-C-000.png,19.7582,0.4205
Winter_Garden_0-4-Webcam-R-217.png,Winter_Garden_0-4-Webcam-C-000.png,19.7444,0.4159
Winter_Garden_0-4-Webcam-R-218.png,Winter_Garden_0-4-Webcam-C-000.png,19.7304,0.418
Winter_Garden_0-4-Webcam-R-219.png,Winter_Garden_0-4-Webcam-C-000.png,19.7597,0.4117
Winter_Garden_0-4-Webcam-R-220.png,Winter_Garden_0-4-Webcam-C-000.png,19.7468,0.4255
Winter_Garden_0-4-Webcam-R-221.png,Winter_Garden_0-4-Webcam-C-000.png,19.79,0.4201
Winter_Garden_0-4-Webcam-R-222.png,Winter_Garden_0-4-Webcam-C-000.png,19.636,0.4126
Winter_Garden_0-4-Webcam-R-223.png,Winter_Garden_0-4-Webcam-C-000.png,19.6031,0.4178
Winter_Garden_0-4-Webcam-R-224.png,Winter_Garden_0-4-Webcam-C-000.png,19.3628,0.4042
Winter_Garden_0-4-Webcam-R-225.png,Winter_Garden_0-4-Webcam-C-000.png,19.4231,0.4155
Winter_Garden_0-4-Webcam-R-226.png,Winter_Garden_0-4-Webcam-C-000.png,19.7327,0.4104
Winter_Garden_0-4-Webcam-R-227.png,Winter_Garden_0-4-Webcam-C-000.png,19.8537,0.4209
Winter_Garden_0-4-Webcam-R-228.png,Winter_Garden_0-4-Webcam-C-000.png,19.8412,0.4197
Winter_Garden_0-4-Webcam-R-229.png,Winter_Garden_0-4-Webcam-C-000.png,19.9295,0.4245
Winter_Garden_0-4-Webcam-R-230.png,Winter_Garden_0-4-Webcam-C-000.png,19.8807,0.4223
Winter_Garden_0-4-Webcam-R-231.png,Winter_Garden_0-4-Webcam-C-000.png,19.6369,0.4184
Winter_Garden_0-4-Webcam-R-232.png,Winter_Garden_0-4-Webcam-C-000.png,19.6568,0.4199
Winter_Garden_0-4-Webcam-R-233.png,Winter_Garden_0-4-Webcam-C-000.png,19.7683,0.4275
Winter_Garden_0-4-Webcam-R-234.png,Winter_Garden_0-4-Webcam-C-000.png,19.5117,0.4236
Winter_Garden_0-4-Webcam-R-235.png,Winter_Garden_0-4-Webcam-C-000.png,19.7605,0.4252
Winter_Garden_0-4-Webcam-R-236.png,Winter_Garden_0-4-Webcam-C-000.png,19.5449,0.4328
Winter_Garden_0-4-Webcam-R-237.png,Winter_Garden_0-4-Webcam-C-000.png,19.8279,0.4337
Winter_Garden_0-4-Webcam-R-238.png,Winter_Garden_0-4-Webcam-C-000.png,19.427,0.4328
Winter_Garden_0-4-Webcam-R-239.png,Winter_Garden_0-4-Webcam-C-000.png,19.7428,0.4356
Winter_Garden_0-4-Webcam-R-240.png,Winter_Garden_0-4-Webcam-C-000.png,19.7569,0.44
Winter_Garden_0-4-Webcam-R-241.png,Winter_Garden_0-4-Webcam-C-000.png,19.738,0.439
Winter_Garden_0-4-Webcam-R-242.png,Winter_Garden_0-4-Webcam-C-000.png,19.758,0.4337
Winter_Garden_0-4-Webcam-R-243.png,Winter_Garden_0-4-Webcam-C-000.png,19.7305,0.4321
Winter_Garden_0-4-Webcam-R-244.png,Winter_Garden_0-4-Webcam-C-000.png,19.6536,0.4328
Winter_Garden_0-4-Webcam-R-245.png,Winter_Garden_0-4-Webcam-C-000.png,19.4054,0.42
Winter_Garden_0-4-Webcam-R-246.png,Winter_Garden_0-4-Webcam-C-000.png,19.1869,0.4203
Winter_Garden_0-4-Webcam-R-247.png,Winter_Garden_0-4-Webcam-C-000.png,19.4164,0.4221
Winter_Garden_0-4-Webcam-R-248.png,Winter_Garden_0-4-Webcam-C-000.png,19.6706,0.4245
Winter_Garden_0-4-Webcam-R-249.png,Winter_Garden_0-4-Webcam-C-000.png,19.7371,0.4327
Winter_Garden_0-4-Webcam-R-250.png,Winter_Garden_0-4-Webcam-C-000.png,19.7752,0.4249
Winter_Garden_0-4-Webcam-R-251.png,Winter_Garden_0-4-Webcam-C-000.png,19.6839,0.417
Winter_Garden_0-4-Webcam-R-252.png,Winter_Garden_0-4-Webcam-C-000.png,19.7069,0.4272
Winter_Garden_0-4-Webcam-R-253.png,Winter_Garden_0-4-Webcam-C-000.png,19.8296,0.4294
Winter_Garden_0-4-Webcam-R-254.png,Winter_Garden_0-4-Webcam-C-000.png,19.3835,0.4285
Winter_Garden_0-4-Webcam-R-255.png,Winter_Garden_0-4-Webcam-C-000.png,19.619,0.4212
Winter_Garden_0-4-Webcam-R-256.png,Winter_Garden_0-4-Webcam-C-000.png,19.8644,0.427
Winter_Garden_0-4-Webcam-R-257.png,Winter_Garden_0-4-Webcam-C-000.png,19.5191,0.4272
Winter_Garden_0-4-Webcam-R-258.png,Winter_Garden_0-4-Webcam-C-000.png,19.5751,0.4232
Winter_Garden_0-4-Webcam-R-259.png,Winter_Garden_0-4-Webcam-C-000.png,19.4251,0.4184
Winter_Garden_0-4-Webcam-R-260.png,Winter_Garden_0-4-Webcam-C-000.png,19.4106,0.418
Winter_Garden_0-4-Webcam-R-261.png,Winter_Garden_0-4-Webcam-C-000.png,19.7373,0.4335
Winter_Garden_0-4-Webcam-R-262.png,Winter_Garden_0-4-Webcam-C-000.png,19.8048,0.4269
Winter_Garden_0-4-Webcam-R-263.png,Winter_Garden_0-4-Webcam-C-000.png,19.8399,0.4268
Winter_Garden_0-4-Webcam-R-264.png,Winter_Garden_0-4-Webcam-C-000.png,19.869,0.4284
Winter_Garden_0-4-Webcam-R-265.png,Winter_Garden_0-4-Webcam-C-000.png,19.3526,0.3879
Winter_Garden_0-4-Webcam-R-266.png,Winter_Garden_0-4-Webcam-C-000.png,19.0182,0.3869
Winter_Garden_0-4-Webcam-R-267.png,Winter_Garden_0-4-Webcam-C-000.png,19.4294,0.3968
Winter_Garden_0-4-Webcam-R-268.png,Winter_Garden_0-4-Webcam-C-000.png,19.4693,0.4042
Winter_Garden_0-4-Webcam-R-269.png,Winter_Garden_0-4-Webcam-C-000.png,19.0739,0.4038
Winter_Garden_0-4-Webcam-R-270.png,Winter_Garden_0-4-Webcam-C-000.png,19.5328,0.4125
Winter_Garden_0-4-Webcam-R-271.png,Winter_Garden_0-4-Webcam-C-000.png,19.5468,0.4134
Winter_Garden_0-4-Webcam-R-272.png,Winter_Garden_0-4-Webcam-C-000.png,19.3984,0.4085
Winter_Garden_0-4-Webcam-R-273.png,Winter_Garden_0-4-Webcam-C-000.png,19.3668,0.4116
Winter_Garden_0-4-Webcam-R-274.png,Winter_Garden_0-4-Webcam-C-000.png,19.6056,0.4135
Winter_Garden_0-4-Webcam-R-275.png,Winter_Garden_0-4-Webcam-C-000.png,19.3162,0.4094
Winter_Garden_0-4-Webcam-R-276.png,Winter_Garden_0-4-Webcam-C-000.png,19.4008,0.4097
Winter_Garden_0-4-Webcam-R-277.png,Winter_Garden_0-4-Webcam-C-000.png,19.5077,0.4058
Winter_Garden_0-4-Webcam-R-278.png,Winter_Garden_0-4-Webcam-C-000.png,19.5668,0.4132
Winter_Garden_0-4-Webcam-R-279.png,Winter_Garden_0-4-Webcam-C-000.png,19.5506,0.4141
Winter_Garden_0-4-Webcam-R-280.png,Winter_Garden_0-4-Webcam-C-000.png,19.7015,0.423
Winter_Garden_0-4-Webcam-R-281.png,Winter_Garden_0-4-Webcam-C-000.png,19.5055,0.4131
Winter_Garden_0-4-Webcam-R-282.png,Winter_Garden_0-4-Webcam-C-000.png,19.6327,0.4154
Winter_Garden_0-4-Webcam-R-283.png,Winter_Garden_0-4-Webcam-C-000.png,19.7833,0.4228
Winter_Garden_0-4-Webcam-R-284.png,Winter_Garden_0-4-Webcam-C-000.png,19.7548,0.4258
Winter_Garden_0-4-Webcam-R-285.png,Winter_Garden_0-4-Webcam-C-000.png,19.5835,0.4125
Winter_Garden_0-4-Webcam-R-286.png,Winter_Garden_0-4-Webcam-C-000.png,19.4664,0.4033
Winter_Garden_0-4-Webcam-R-287.png,Winter_Garden_0-4-Webcam-C-000.png,19.4657,0.4032
Winter_Garden_0-4-Webcam-R-288.png,Winter_Garden_0-4-Webcam-C-000.png,19.4657,0.4032
Winter_Garden_0-4-Webcam-R-289.png,Winter_Garden_0-4-Webcam-C-000.png,19.4657,0.4032
Winter_Garden_0-4-Webcam-R-290.png,Winter_Garden_0-4-Webcam-C-000.png,19.4657,0.4032
Winter_Garden_0-4-Webcam-R-291.png,Winter_Garden_0-4-Webcam-C-000.png,19.4657,0.4032
Winter_Garden_0-4-Webcam-R-292.png,Winter_Garden_0-4-Webcam-C-000.png,19.4657,0.4032
Winter_Garden_0-4-Webcam-R-293.png,Winter_Garden_0-4-Webcam-C-000.png,19.4657,0.4032
Winter_Garden_0-4-Webcam-R-294.png,Winter_Garden_0-4-Webcam-C-000.png,19.47,0.4029
Winter_Garden_0-4-Webcam-R-295.png,Winter_Garden_0-4-Webcam-C-000.png,19.4703,0.4029
Winter_Garden_0-4-Webcam-R-296.png,Winter_Garden_0-4-Webcam-C-000.png,19.4703,0.4029
Winter_Garden_0-4-Webcam-R-297.png,Winter_Garden_0-4-Webcam-C-000.png,19.4703,0.4029
Winter_Garden_0-4-Webcam-R-298.png,Winter_Garden_0-4-Webcam-C-000.png,19.4703,0.4029
Winter_Garden_0-4-Webcam-R-299.png,Winter_Garden_0-4-Webcam-C-000.png,19.4703,0.4029
