# NDR-Restore Outdoor-Rain Evaluation Results,,,
,,,
# Model Information,,,
Model,NDR-Restore,,
Test Dataset,Outdoor-Rain,,
,,,
# Overall Metrics,,,
Total Images,9000,,
Average PSNR (dB),15.8696,,
Average SSIM,0.6363,,
,,,
# Per-Image Results,,,
Rainy Image Name,GT Name,PSNR (dB),SSIM
im_0533_s95_a06.png,im_0533.png,16.5325,0.7554
im_0534_s100_a04.png,im_0534.png,18.9175,0.618
im_0534_s100_a05.png,im_0534.png,18.7521,0.6376
im_0534_s100_a06.png,im_0534.png,12.0098,0.6627
im_0534_s80_a04.png,im_0534.png,9.8682,0.5994
im_0534_s80_a05.png,im_0534.png,13.3453,0.683
im_0534_s80_a06.png,im_0534.png,22.3276,0.6767
im_0534_s85_a04.png,im_0534.png,10.4457,0.6107
im_0534_s85_a05.png,im_0534.png,21.4759,0.6943
im_0534_s85_a06.png,im_0534.png,20.5348,0.6222
im_0534_s90_a04.png,im_0534.png,11.4872,0.6225
im_0534_s90_a05.png,im_0534.png,14.5694,0.679
im_0534_s90_a06.png,im_0534.png,12.0132,0.6301
im_0534_s95_a04.png,im_0534.png,22.4307,0.685
im_0534_s95_a05.png,im_0534.png,10.181,0.62
im_0534_s95_a06.png,im_0534.png,14.9743,0.7311
im_0535_s100_a04.png,im_0535.png,10.9187,0.4726
im_0535_s100_a05.png,im_0535.png,17.5113,0.5929
im_0535_s100_a06.png,im_0535.png,18.6041,0.558
im_0535_s80_a04.png,im_0535.png,10.5994,0.5375
im_0535_s80_a05.png,im_0535.png,21.7278,0.7956
im_0535_s80_a06.png,im_0535.png,11.6163,0.5827
im_0535_s85_a04.png,im_0535.png,19.1028,0.7514
im_0535_s85_a05.png,im_0535.png,13.5082,0.5539
im_0535_s85_a06.png,im_0535.png,11.9658,0.555
im_0535_s90_a04.png,im_0535.png,12.0917,0.5521
im_0535_s90_a05.png,im_0535.png,11.8338,0.5852
im_0535_s90_a06.png,im_0535.png,12.7606,0.6182
im_0535_s95_a04.png,im_0535.png,16.4454,0.6672
im_0535_s95_a05.png,im_0535.png,20.4174,0.5605
im_0535_s95_a06.png,im_0535.png,11.1083,0.609
im_0536_s100_a04.png,im_0536.png,12.4055,0.6187
im_0536_s100_a05.png,im_0536.png,11.4406,0.47
im_0536_s100_a06.png,im_0536.png,10.5675,0.5355
im_0536_s80_a04.png,im_0536.png,8.9691,0.4368
im_0536_s80_a05.png,im_0536.png,9.8552,0.4995
im_0536_s80_a06.png,im_0536.png,13.5847,0.7021
im_0536_s85_a04.png,im_0536.png,10.2425,0.4383
im_0536_s85_a05.png,im_0536.png,22.1317,0.7607
im_0536_s85_a06.png,im_0536.png,10.1284,0.4646
im_0536_s90_a04.png,im_0536.png,12.1178,0.6591
im_0536_s90_a05.png,im_0536.png,20.6496,0.7458
im_0536_s90_a06.png,im_0536.png,18.2023,0.5639
im_0536_s95_a04.png,im_0536.png,22.8424,0.7211
im_0536_s95_a05.png,im_0536.png,10.8438,0.5051
im_0536_s95_a06.png,im_0536.png,10.4417,0.4788
im_0537_s100_a04.png,im_0537.png,18.2272,0.6468
im_0537_s100_a05.png,im_0537.png,14.9814,0.6737
im_0537_s100_a06.png,im_0537.png,14.1996,0.6412
im_0537_s80_a04.png,im_0537.png,20.7158,0.8141
im_0537_s80_a05.png,im_0537.png,24.1662,0.8128
im_0537_s80_a06.png,im_0537.png,17.36,0.773
im_0537_s85_a04.png,im_0537.png,20.0331,0.582
im_0537_s85_a05.png,im_0537.png,13.3656,0.5709
im_0537_s85_a06.png,im_0537.png,24.496,0.7348
im_0537_s90_a04.png,im_0537.png,13.1998,0.5902
im_0537_s90_a05.png,im_0537.png,15.5909,0.7445
im_0537_s90_a06.png,im_0537.png,12.7071,0.6755
im_0537_s95_a04.png,im_0537.png,24.2323,0.6555
im_0537_s95_a05.png,im_0537.png,22.7531,0.5846
im_0537_s95_a06.png,im_0537.png,13.7975,0.6474
im_0538_s100_a04.png,im_0538.png,13.5734,0.6175
im_0538_s100_a05.png,im_0538.png,9.1199,0.6045
im_0538_s100_a06.png,im_0538.png,14.2103,0.5131
im_0538_s80_a04.png,im_0538.png,15.5464,0.659
im_0538_s80_a05.png,im_0538.png,15.3961,0.5636
im_0538_s80_a06.png,im_0538.png,8.6199,0.597
im_0538_s85_a04.png,im_0538.png,8.1487,0.534
im_0538_s85_a05.png,im_0538.png,12.049,0.5834
im_0538_s85_a06.png,im_0538.png,9.1866,0.5158
im_0538_s90_a04.png,im_0538.png,12.4072,0.6329
im_0538_s90_a05.png,im_0538.png,11.0953,0.5198
im_0538_s90_a06.png,im_0538.png,14.0476,0.6734
im_0538_s95_a04.png,im_0538.png,12.7946,0.5248
im_0538_s95_a05.png,im_0538.png,9.0557,0.5613
im_0538_s95_a06.png,im_0538.png,8.8265,0.579
im_0539_s100_a04.png,im_0539.png,18.4016,0.7841
im_0539_s100_a05.png,im_0539.png,9.3888,0.6189
im_0539_s100_a06.png,im_0539.png,8.3378,0.5882
im_0539_s80_a04.png,im_0539.png,11.161,0.6362
im_0539_s80_a05.png,im_0539.png,7.7927,0.5301
im_0539_s80_a06.png,im_0539.png,13.8191,0.7365
im_0539_s85_a04.png,im_0539.png,18.2156,0.6924
im_0539_s85_a05.png,im_0539.png,8.2965,0.6188
im_0539_s85_a06.png,im_0539.png,17.5213,0.7447
im_0539_s90_a04.png,im_0539.png,10.4306,0.604
im_0539_s90_a05.png,im_0539.png,19.2874,0.6704
im_0539_s90_a06.png,im_0539.png,7.8816,0.5963
im_0539_s95_a04.png,im_0539.png,16.4675,0.7065
im_0539_s95_a05.png,im_0539.png,10.4339,0.6846
im_0539_s95_a06.png,im_0539.png,10.278,0.6535
im_0540_s100_a04.png,im_0540.png,16.35,0.7807
im_0540_s100_a05.png,im_0540.png,26.2259,0.8357
im_0540_s100_a06.png,im_0540.png,19.4884,0.6876
im_0540_s80_a04.png,im_0540.png,19.3556,0.722
im_0540_s80_a05.png,im_0540.png,16.5953,0.7512
im_0540_s80_a06.png,im_0540.png,17.8796,0.6943
im_0540_s85_a04.png,im_0540.png,17.5669,0.6379
im_0540_s85_a05.png,im_0540.png,21.8112,0.6629
im_0540_s85_a06.png,im_0540.png,18.5019,0.7884
im_0540_s90_a04.png,im_0540.png,21.5562,0.7987
im_0540_s90_a05.png,im_0540.png,16.2304,0.7323
im_0540_s90_a06.png,im_0540.png,18.7767,0.5708
im_0540_s95_a04.png,im_0540.png,18.4772,0.7286
im_0540_s95_a05.png,im_0540.png,15.5849,0.748
im_0540_s95_a06.png,im_0540.png,16.4353,0.7374
im_0541_s100_a04.png,im_0541.png,16.8458,0.7985
im_0541_s100_a05.png,im_0541.png,14.0715,0.6477
im_0541_s100_a06.png,im_0541.png,16.6509,0.704
im_0541_s80_a04.png,im_0541.png,13.1269,0.6347
im_0541_s80_a05.png,im_0541.png,12.9769,0.674
im_0541_s80_a06.png,im_0541.png,23.8197,0.8139
im_0541_s85_a04.png,im_0541.png,23.3989,0.771
im_0541_s85_a05.png,im_0541.png,20.2385,0.7626
im_0541_s85_a06.png,im_0541.png,14.4125,0.6879
im_0541_s90_a04.png,im_0541.png,23.4729,0.7848
im_0541_s90_a05.png,im_0541.png,13.1854,0.6264
im_0541_s90_a06.png,im_0541.png,19.4575,0.7997
im_0541_s95_a04.png,im_0541.png,13.5573,0.7221
im_0541_s95_a05.png,im_0541.png,18.8577,0.8035
im_0541_s95_a06.png,im_0541.png,18.1842,0.6775
im_0542_s100_a04.png,im_0542.png,18.823,0.6633
im_0542_s100_a05.png,im_0542.png,14.7884,0.5127
im_0542_s100_a06.png,im_0542.png,16.7039,0.7063
im_0542_s80_a04.png,im_0542.png,18.2906,0.5985
im_0542_s80_a05.png,im_0542.png,15.8811,0.6421
im_0542_s80_a06.png,im_0542.png,20.4369,0.7205
im_0542_s85_a04.png,im_0542.png,15.0858,0.5927
im_0542_s85_a05.png,im_0542.png,16.2183,0.545
im_0542_s85_a06.png,im_0542.png,18.8923,0.5677
im_0542_s90_a04.png,im_0542.png,20.4807,0.615
im_0542_s90_a05.png,im_0542.png,19.0343,0.6516
im_0542_s90_a06.png,im_0542.png,20.0353,0.6206
im_0542_s95_a04.png,im_0542.png,14.8512,0.6472
im_0542_s95_a05.png,im_0542.png,14.3536,0.4427
im_0542_s95_a06.png,im_0542.png,18.2756,0.6957
im_0543_s100_a04.png,im_0543.png,8.535,0.5986
im_0543_s100_a05.png,im_0543.png,17.4446,0.7046
im_0543_s100_a06.png,im_0543.png,8.3011,0.5506
im_0543_s80_a04.png,im_0543.png,14.627,0.7273
im_0543_s80_a05.png,im_0543.png,10.2838,0.631
im_0543_s80_a06.png,im_0543.png,18.675,0.7567
im_0543_s85_a04.png,im_0543.png,16.4476,0.7322
im_0543_s85_a05.png,im_0543.png,14.6165,0.6247
im_0543_s85_a06.png,im_0543.png,12.4298,0.6599
im_0543_s90_a04.png,im_0543.png,11.9372,0.5861
im_0543_s90_a05.png,im_0543.png,14.9644,0.6811
im_0543_s90_a06.png,im_0543.png,10.801,0.5455
im_0543_s95_a04.png,im_0543.png,8.6232,0.5295
im_0543_s95_a05.png,im_0543.png,9.0616,0.5872
im_0543_s95_a06.png,im_0543.png,16.9608,0.6719
im_0544_s100_a04.png,im_0544.png,15.8741,0.6652
im_0544_s100_a05.png,im_0544.png,13.4058,0.6522
im_0544_s100_a06.png,im_0544.png,22.9231,0.7452
im_0544_s80_a04.png,im_0544.png,15.6093,0.7544
im_0544_s80_a05.png,im_0544.png,11.7379,0.6772
im_0544_s80_a06.png,im_0544.png,16.0232,0.7479
im_0544_s85_a04.png,im_0544.png,21.3948,0.7368
im_0544_s85_a05.png,im_0544.png,13.8349,0.7649
im_0544_s85_a06.png,im_0544.png,20.518,0.7357
im_0544_s90_a04.png,im_0544.png,11.7105,0.6439
im_0544_s90_a05.png,im_0544.png,22.9211,0.6984
im_0544_s90_a06.png,im_0544.png,16.0124,0.6429
im_0544_s95_a04.png,im_0544.png,13.1762,0.7282
im_0544_s95_a05.png,im_0544.png,15.6449,0.7329
im_0544_s95_a06.png,im_0544.png,15.6672,0.6502
im_0545_s100_a04.png,im_0545.png,13.212,0.5414
im_0545_s100_a05.png,im_0545.png,19.2825,0.6987
im_0545_s100_a06.png,im_0545.png,16.4493,0.5715
im_0545_s80_a04.png,im_0545.png,17.115,0.5447
im_0545_s80_a05.png,im_0545.png,12.2635,0.5275
im_0545_s80_a06.png,im_0545.png,16.4797,0.6737
im_0545_s85_a04.png,im_0545.png,13.9706,0.5696
im_0545_s85_a05.png,im_0545.png,15.1677,0.6991
im_0545_s85_a06.png,im_0545.png,15.1735,0.6499
im_0545_s90_a04.png,im_0545.png,18.6081,0.6515
im_0545_s90_a05.png,im_0545.png,13.7786,0.6145
im_0545_s90_a06.png,im_0545.png,20.5383,0.6494
im_0545_s95_a04.png,im_0545.png,21.1376,0.7014
im_0545_s95_a05.png,im_0545.png,13.7876,0.588
im_0545_s95_a06.png,im_0545.png,12.8041,0.5951
im_0546_s100_a04.png,im_0546.png,20.3371,0.7373
im_0546_s100_a05.png,im_0546.png,11.7823,0.5343
im_0546_s100_a06.png,im_0546.png,20.7557,0.6484
im_0546_s80_a04.png,im_0546.png,10.1682,0.6161
im_0546_s80_a05.png,im_0546.png,12.1465,0.5657
im_0546_s80_a06.png,im_0546.png,14.0107,0.7067
im_0546_s85_a04.png,im_0546.png,16.013,0.766
im_0546_s85_a05.png,im_0546.png,13.4548,0.6067
im_0546_s85_a06.png,im_0546.png,18.6972,0.6946
im_0546_s90_a04.png,im_0546.png,11.4043,0.6292
im_0546_s90_a05.png,im_0546.png,10.1347,0.4866
im_0546_s90_a06.png,im_0546.png,12.1718,0.6167
im_0546_s95_a04.png,im_0546.png,12.6539,0.5582
im_0546_s95_a05.png,im_0546.png,11.6817,0.6467
im_0546_s95_a06.png,im_0546.png,17.097,0.8049
im_0547_s100_a04.png,im_0547.png,14.9625,0.7321
im_0547_s100_a05.png,im_0547.png,14.6212,0.4722
im_0547_s100_a06.png,im_0547.png,20.7304,0.7203
im_0547_s80_a04.png,im_0547.png,19.5419,0.8032
im_0547_s80_a05.png,im_0547.png,13.5591,0.5948
im_0547_s80_a06.png,im_0547.png,12.1234,0.4425
im_0547_s85_a04.png,im_0547.png,17.3897,0.7722
im_0547_s85_a05.png,im_0547.png,11.7603,0.5702
im_0547_s85_a06.png,im_0547.png,10.8605,0.3478
im_0547_s90_a04.png,im_0547.png,13.7708,0.4703
im_0547_s90_a05.png,im_0547.png,18.9651,0.7635
im_0547_s90_a06.png,im_0547.png,14.0536,0.4578
im_0547_s95_a04.png,im_0547.png,13.0616,0.6106
im_0547_s95_a05.png,im_0547.png,15.5002,0.5079
im_0547_s95_a06.png,im_0547.png,24.2517,0.8434
im_0548_s100_a04.png,im_0548.png,14.0835,0.5216
im_0548_s100_a05.png,im_0548.png,14.6256,0.5028
im_0548_s100_a06.png,im_0548.png,21.3222,0.6932
im_0548_s80_a04.png,im_0548.png,13.3635,0.5076
im_0548_s80_a05.png,im_0548.png,15.6512,0.5344
im_0548_s80_a06.png,im_0548.png,15.21,0.6037
im_0548_s85_a04.png,im_0548.png,13.5119,0.5582
im_0548_s85_a05.png,im_0548.png,13.6603,0.5277
im_0548_s85_a06.png,im_0548.png,11.5598,0.4439
im_0548_s90_a04.png,im_0548.png,13.0419,0.4754
im_0548_s90_a05.png,im_0548.png,15.8221,0.4796
im_0548_s90_a06.png,im_0548.png,14.3524,0.5873
im_0548_s95_a04.png,im_0548.png,13.8062,0.5205
im_0548_s95_a05.png,im_0548.png,13.7184,0.5389
im_0548_s95_a06.png,im_0548.png,11.9962,0.4446
im_0549_s100_a04.png,im_0549.png,16.5899,0.6738
im_0549_s100_a05.png,im_0549.png,12.9083,0.5615
im_0549_s100_a06.png,im_0549.png,11.8576,0.7045
im_0549_s80_a04.png,im_0549.png,11.0551,0.6322
im_0549_s80_a05.png,im_0549.png,18.042,0.8281
im_0549_s80_a06.png,im_0549.png,16.9703,0.7914
im_0549_s85_a04.png,im_0549.png,11.1961,0.6318
im_0549_s85_a05.png,im_0549.png,13.5215,0.7092
im_0549_s85_a06.png,im_0549.png,18.9513,0.7351
im_0549_s90_a04.png,im_0549.png,21.8557,0.7165
im_0549_s90_a05.png,im_0549.png,16.7257,0.5855
im_0549_s90_a06.png,im_0549.png,11.1186,0.6227
im_0549_s95_a04.png,im_0549.png,15.1006,0.791
im_0549_s95_a05.png,im_0549.png,15.7355,0.7565
im_0549_s95_a06.png,im_0549.png,13.6591,0.7363
im_0550_s100_a04.png,im_0550.png,9.8245,0.4475
im_0550_s100_a05.png,im_0550.png,9.8547,0.527
im_0550_s100_a06.png,im_0550.png,11.6836,0.4888
im_0550_s80_a04.png,im_0550.png,17.7943,0.6743
im_0550_s80_a05.png,im_0550.png,12.4379,0.6721
im_0550_s80_a06.png,im_0550.png,12.4933,0.5613
im_0550_s85_a04.png,im_0550.png,12.1032,0.5767
im_0550_s85_a05.png,im_0550.png,13.1254,0.5626
im_0550_s85_a06.png,im_0550.png,11.8706,0.5341
im_0550_s90_a04.png,im_0550.png,11.6543,0.5847
im_0550_s90_a05.png,im_0550.png,9.7925,0.5224
im_0550_s90_a06.png,im_0550.png,10.8545,0.5633
im_0550_s95_a04.png,im_0550.png,12.3811,0.539
im_0550_s95_a05.png,im_0550.png,10.1729,0.489
im_0550_s95_a06.png,im_0550.png,11.208,0.5438
im_0551_s100_a04.png,im_0551.png,8.2129,0.564
im_0551_s100_a05.png,im_0551.png,15.851,0.6851
im_0551_s100_a06.png,im_0551.png,9.0972,0.6288
im_0551_s80_a04.png,im_0551.png,15.5123,0.6843
im_0551_s80_a05.png,im_0551.png,11.7524,0.7445
im_0551_s80_a06.png,im_0551.png,11.5011,0.6045
im_0551_s85_a04.png,im_0551.png,18.3376,0.746
im_0551_s85_a05.png,im_0551.png,18.1224,0.7566
im_0551_s85_a06.png,im_0551.png,11.8191,0.7208
im_0551_s90_a04.png,im_0551.png,20.1238,0.8201
im_0551_s90_a05.png,im_0551.png,7.822,0.5275
im_0551_s90_a06.png,im_0551.png,10.7229,0.6386
im_0551_s95_a04.png,im_0551.png,16.1151,0.7812
im_0551_s95_a05.png,im_0551.png,19.1314,0.7633
im_0551_s95_a06.png,im_0551.png,20.7343,0.861
im_0552_s100_a04.png,im_0552.png,16.7258,0.5633
im_0552_s100_a05.png,im_0552.png,15.9329,0.6667
im_0552_s100_a06.png,im_0552.png,13.2529,0.6396
im_0552_s80_a04.png,im_0552.png,18.9973,0.5433
im_0552_s80_a05.png,im_0552.png,10.3649,0.4612
im_0552_s80_a06.png,im_0552.png,10.5819,0.4971
im_0552_s85_a04.png,im_0552.png,19.3342,0.5731
im_0552_s85_a05.png,im_0552.png,10.4956,0.5774
im_0552_s85_a06.png,im_0552.png,16.4507,0.5535
im_0552_s90_a04.png,im_0552.png,11.6512,0.4796
im_0552_s90_a05.png,im_0552.png,17.0142,0.5033
im_0552_s90_a06.png,im_0552.png,18.0039,0.6335
im_0552_s95_a04.png,im_0552.png,12.0305,0.4909
im_0552_s95_a05.png,im_0552.png,12.0684,0.6456
im_0552_s95_a06.png,im_0552.png,10.8607,0.614
im_0553_s100_a04.png,im_0553.png,17.2774,0.711
im_0553_s100_a05.png,im_0553.png,21.2325,0.7766
im_0553_s100_a06.png,im_0553.png,13.3567,0.7626
im_0553_s80_a04.png,im_0553.png,21.2163,0.6132
im_0553_s80_a05.png,im_0553.png,20.2662,0.7189
im_0553_s80_a06.png,im_0553.png,15.3223,0.6231
im_0553_s85_a04.png,im_0553.png,10.7448,0.6307
im_0553_s85_a05.png,im_0553.png,11.5973,0.6017
im_0553_s85_a06.png,im_0553.png,20.0366,0.6056
im_0553_s90_a04.png,im_0553.png,12.8222,0.7298
im_0553_s90_a05.png,im_0553.png,15.5392,0.6109
im_0553_s90_a06.png,im_0553.png,14.1108,0.7085
im_0553_s95_a04.png,im_0553.png,24.026,0.7822
im_0553_s95_a05.png,im_0553.png,12.1248,0.6084
im_0553_s95_a06.png,im_0553.png,14.1692,0.7224
im_0554_s100_a04.png,im_0554.png,11.3121,0.6716
im_0554_s100_a05.png,im_0554.png,20.4726,0.6626
im_0554_s100_a06.png,im_0554.png,14.3454,0.6364
im_0554_s80_a04.png,im_0554.png,13.9632,0.7277
im_0554_s80_a05.png,im_0554.png,12.5522,0.6995
im_0554_s80_a06.png,im_0554.png,10.1407,0.5792
im_0554_s85_a04.png,im_0554.png,16.652,0.6674
im_0554_s85_a05.png,im_0554.png,17.6853,0.6872
im_0554_s85_a06.png,im_0554.png,19.4062,0.7461
im_0554_s90_a04.png,im_0554.png,22.1913,0.7734
im_0554_s90_a05.png,im_0554.png,13.3817,0.646
im_0554_s90_a06.png,im_0554.png,18.3289,0.648
im_0554_s95_a04.png,im_0554.png,17.9828,0.6874
im_0554_s95_a05.png,im_0554.png,12.9749,0.7321
im_0554_s95_a06.png,im_0554.png,17.4065,0.6969
im_0555_s100_a04.png,im_0555.png,15.9466,0.5936
im_0555_s100_a05.png,im_0555.png,15.2063,0.6167
im_0555_s100_a06.png,im_0555.png,19.2441,0.7739
im_0555_s80_a04.png,im_0555.png,11.2562,0.5531
im_0555_s80_a05.png,im_0555.png,14.7692,0.6648
im_0555_s80_a06.png,im_0555.png,19.1187,0.6672
im_0555_s85_a04.png,im_0555.png,13.671,0.6679
im_0555_s85_a05.png,im_0555.png,16.2251,0.7383
im_0555_s85_a06.png,im_0555.png,10.8629,0.6227
im_0555_s90_a04.png,im_0555.png,15.8343,0.5691
im_0555_s90_a05.png,im_0555.png,11.1245,0.6436
im_0555_s90_a06.png,im_0555.png,12.2177,0.6507
im_0555_s95_a04.png,im_0555.png,12.0392,0.6746
im_0555_s95_a05.png,im_0555.png,13.235,0.7281
im_0555_s95_a06.png,im_0555.png,12.0847,0.6769
im_0556_s100_a04.png,im_0556.png,11.9343,0.6782
im_0556_s100_a05.png,im_0556.png,16.4465,0.5523
im_0556_s100_a06.png,im_0556.png,22.6857,0.733
im_0556_s80_a04.png,im_0556.png,11.9727,0.7251
im_0556_s80_a05.png,im_0556.png,21.8493,0.692
im_0556_s80_a06.png,im_0556.png,9.7901,0.6312
im_0556_s85_a04.png,im_0556.png,13.4122,0.6531
im_0556_s85_a05.png,im_0556.png,19.354,0.669
im_0556_s85_a06.png,im_0556.png,10.5865,0.5879
im_0556_s90_a04.png,im_0556.png,9.8944,0.541
im_0556_s90_a05.png,im_0556.png,11.1715,0.6492
im_0556_s90_a06.png,im_0556.png,11.7213,0.5943
im_0556_s95_a04.png,im_0556.png,12.6798,0.6079
im_0556_s95_a05.png,im_0556.png,10.0093,0.5388
im_0556_s95_a06.png,im_0556.png,14.0069,0.7503
im_0557_s100_a04.png,im_0557.png,18.4882,0.5338
im_0557_s100_a05.png,im_0557.png,21.0278,0.619
im_0557_s100_a06.png,im_0557.png,20.8233,0.5995
im_0557_s80_a04.png,im_0557.png,19.9809,0.6332
im_0557_s80_a05.png,im_0557.png,20.3429,0.5925
im_0557_s80_a06.png,im_0557.png,21.3929,0.6078
im_0557_s85_a04.png,im_0557.png,20.9072,0.5971
im_0557_s85_a05.png,im_0557.png,20.1027,0.6575
im_0557_s85_a06.png,im_0557.png,20.6058,0.5926
im_0557_s90_a04.png,im_0557.png,21.3722,0.6273
im_0557_s90_a05.png,im_0557.png,20.3522,0.7037
im_0557_s90_a06.png,im_0557.png,18.9223,0.5583
im_0557_s95_a04.png,im_0557.png,20.146,0.5816
im_0557_s95_a05.png,im_0557.png,21.5318,0.6699
im_0557_s95_a06.png,im_0557.png,17.5055,0.5183
im_0558_s100_a04.png,im_0558.png,19.3121,0.6782
im_0558_s100_a05.png,im_0558.png,21.1884,0.7436
im_0558_s100_a06.png,im_0558.png,10.3883,0.4328
im_0558_s80_a04.png,im_0558.png,12.7885,0.4734
im_0558_s80_a05.png,im_0558.png,16.4657,0.7714
im_0558_s80_a06.png,im_0558.png,20.936,0.7255
im_0558_s85_a04.png,im_0558.png,12.1313,0.5403
im_0558_s85_a05.png,im_0558.png,14.1565,0.5608
im_0558_s85_a06.png,im_0558.png,14.4259,0.5718
im_0558_s90_a04.png,im_0558.png,19.8086,0.6476
im_0558_s90_a05.png,im_0558.png,12.6341,0.5407
im_0558_s90_a06.png,im_0558.png,13.7575,0.5925
im_0558_s95_a04.png,im_0558.png,10.4842,0.4332
im_0558_s95_a05.png,im_0558.png,19.7725,0.8187
im_0558_s95_a06.png,im_0558.png,17.4636,0.5816
im_0559_s100_a04.png,im_0559.png,15.7745,0.6994
im_0559_s100_a05.png,im_0559.png,22.3667,0.6773
im_0559_s100_a06.png,im_0559.png,14.6706,0.7652
im_0559_s80_a04.png,im_0559.png,12.3817,0.5137
im_0559_s80_a05.png,im_0559.png,13.1951,0.6859
im_0559_s80_a06.png,im_0559.png,25.9433,0.8311
im_0559_s85_a04.png,im_0559.png,13.7603,0.7095
im_0559_s85_a05.png,im_0559.png,12.4713,0.672
im_0559_s85_a06.png,im_0559.png,15.0068,0.6437
im_0559_s90_a04.png,im_0559.png,22.6534,0.7386
im_0559_s90_a05.png,im_0559.png,24.0437,0.783
im_0559_s90_a06.png,im_0559.png,19.0292,0.7884
im_0559_s95_a04.png,im_0559.png,19.3311,0.6166
im_0559_s95_a05.png,im_0559.png,15.3118,0.7435
im_0559_s95_a06.png,im_0559.png,13.8212,0.6945
im_0560_s100_a04.png,im_0560.png,20.1495,0.6352
im_0560_s100_a05.png,im_0560.png,16.517,0.7176
im_0560_s100_a06.png,im_0560.png,17.9176,0.5912
im_0560_s80_a04.png,im_0560.png,15.1262,0.6441
im_0560_s80_a05.png,im_0560.png,14.4159,0.6706
im_0560_s80_a06.png,im_0560.png,21.1283,0.6386
im_0560_s85_a04.png,im_0560.png,16.0272,0.6606
im_0560_s85_a05.png,im_0560.png,17.0189,0.5603
im_0560_s85_a06.png,im_0560.png,17.3147,0.6187
im_0560_s90_a04.png,im_0560.png,14.8658,0.6309
im_0560_s90_a05.png,im_0560.png,22.9415,0.704
im_0560_s90_a06.png,im_0560.png,15.6373,0.5663
im_0560_s95_a04.png,im_0560.png,18.1191,0.5514
im_0560_s95_a05.png,im_0560.png,13.7166,0.6003
im_0560_s95_a06.png,im_0560.png,21.1743,0.6887
im_0561_s100_a04.png,im_0561.png,12.0062,0.5602
im_0561_s100_a05.png,im_0561.png,21.2035,0.6364
im_0561_s100_a06.png,im_0561.png,12.9809,0.5556
im_0561_s80_a04.png,im_0561.png,13.5519,0.5496
im_0561_s80_a05.png,im_0561.png,19.4094,0.6964
im_0561_s80_a06.png,im_0561.png,12.146,0.5266
im_0561_s85_a04.png,im_0561.png,18.1812,0.6725
im_0561_s85_a05.png,im_0561.png,20.8738,0.7118
im_0561_s85_a06.png,im_0561.png,18.4555,0.6272
im_0561_s90_a04.png,im_0561.png,11.951,0.4671
im_0561_s90_a05.png,im_0561.png,21.2466,0.7056
im_0561_s90_a06.png,im_0561.png,12.3925,0.6355
im_0561_s95_a04.png,im_0561.png,17.7652,0.7567
im_0561_s95_a05.png,im_0561.png,13.3199,0.6546
im_0561_s95_a06.png,im_0561.png,13.5251,0.6867
im_0562_s100_a04.png,im_0562.png,17.4629,0.5947
im_0562_s100_a05.png,im_0562.png,10.5592,0.4075
im_0562_s100_a06.png,im_0562.png,18.5216,0.5727
im_0562_s80_a04.png,im_0562.png,13.6513,0.6216
im_0562_s80_a05.png,im_0562.png,14.9062,0.5483
im_0562_s80_a06.png,im_0562.png,12.6382,0.438
im_0562_s85_a04.png,im_0562.png,14.0762,0.5608
im_0562_s85_a05.png,im_0562.png,10.9187,0.5069
im_0562_s85_a06.png,im_0562.png,11.6561,0.4513
im_0562_s90_a04.png,im_0562.png,16.7537,0.6126
im_0562_s90_a05.png,im_0562.png,12.346,0.5608
im_0562_s90_a06.png,im_0562.png,17.1931,0.4281
im_0562_s95_a04.png,im_0562.png,13.1027,0.6079
im_0562_s95_a05.png,im_0562.png,21.1534,0.5865
im_0562_s95_a06.png,im_0562.png,17.4641,0.5306
im_0563_s100_a04.png,im_0563.png,20.7371,0.7342
im_0563_s100_a05.png,im_0563.png,13.7624,0.5254
im_0563_s100_a06.png,im_0563.png,21.5508,0.6937
im_0563_s80_a04.png,im_0563.png,18.8727,0.5725
im_0563_s80_a05.png,im_0563.png,16.3555,0.5824
im_0563_s80_a06.png,im_0563.png,15.269,0.5382
im_0563_s85_a04.png,im_0563.png,16.5161,0.6854
im_0563_s85_a05.png,im_0563.png,14.5833,0.5405
im_0563_s85_a06.png,im_0563.png,14.9466,0.6334
im_0563_s90_a04.png,im_0563.png,18.1507,0.7277
im_0563_s90_a05.png,im_0563.png,14.2027,0.5431
im_0563_s90_a06.png,im_0563.png,22.3643,0.6019
im_0563_s95_a04.png,im_0563.png,14.3261,0.6038
im_0563_s95_a05.png,im_0563.png,14.9802,0.5519
im_0563_s95_a06.png,im_0563.png,19.1465,0.6231
im_0564_s100_a04.png,im_0564.png,12.625,0.6538
im_0564_s100_a05.png,im_0564.png,16.3631,0.55
im_0564_s100_a06.png,im_0564.png,9.6257,0.4647
im_0564_s80_a04.png,im_0564.png,10.6607,0.4777
im_0564_s80_a05.png,im_0564.png,20.5713,0.6536
im_0564_s80_a06.png,im_0564.png,12.6171,0.6426
im_0564_s85_a04.png,im_0564.png,18.4556,0.6999
im_0564_s85_a05.png,im_0564.png,10.1868,0.4543
im_0564_s85_a06.png,im_0564.png,11.7052,0.6451
im_0564_s90_a04.png,im_0564.png,10.6594,0.5213
im_0564_s90_a05.png,im_0564.png,9.9792,0.4721
im_0564_s90_a06.png,im_0564.png,11.8557,0.6389
